influencer,influencer_topic_num,influencer_topic_name,influencer_positive,influencer_neutral,influencer_negative
Trinity Traveler,56,"officialcatcoin, catcoin, giveaway",0.0,0.0,0.0
Trinity Traveler,57,"metro_tv, mandiri, terbaik",0.0,0.0,0.0
Trinity Traveler,58,"goooo, umurnya, kmu",0.0,0.0,0.0
Adrian Maulana,-1,"yg, indonesia, brand",0.9359738230705261,0.9085900281604967,0.9153332352638245
Adrian Maulana,0,"the, and, to",0.9151172240575155,0.938251426586738,0.9011852343877157
Adrian Maulana,1,"diskon, brand, promo",0.8667683005332947,0.8833572069803873,0.0
Adrian Maulana,2,"yg, ga, aja",0.0,0.9400122165679932,0.0
Adrian Maulana,3,"chef, zahra, gozali",0.0,0.0,0.0
Adrian Maulana,4,"dennysantoso, indonesia, tarikuang",0.0,0.9385030031204223,0.0
Adrian Maulana,5,"habib, ustadz, ust",0.0,0.0,0.0
Adrian Maulana,6,"de, la, su",0.0,0.0,0.0
Adrian Maulana,7,"gisella, anastasia, mulya",0.0,0.0,0.0
Adrian Maulana,8,"award, penghargaan, best",0.0,0.0,0.0
Adrian Maulana,9,"sibungbung, miawaug, jess",0.0,0.0,0.0
Adrian Maulana,10,"isyana, sarasvati, seno",0.0,0.0,0.0
Adrian Maulana,11,"h7qvqkhavsqrqqjhzofei6hztazhmbbtrdlppwadngl, sol, bfrk23t4zbm963xpl7uvtyerywvwz1nav6mntkwkvbzq",0.9799307309348008,0.826505982875824,0.0
Adrian Maulana,12,"bernapas, rip, dewa",0.0,0.0,0.0
Adrian Maulana,13,"高仿包包, 时尚, 衣服",0.0,0.0,0.0
Adrian Maulana,14,"ni, nak, tu",0.0,0.0,0.0
Adrian Maulana,15,"btr, zuxxy, luxxy",0.0,0.0,0.0
Adrian Maulana,16,"kh, nafis, cholil",0.0,0.0,0.0
Adrian Maulana,17,"tingting, ayu, iki",0.0,0.0,0.0
Adrian Maulana,18,"dandhy_laksono, achehsultanate, proklamasi",0.0,0.0,0.0
Adrian Maulana,19,"qrisbri, komitmenbri, bri",0.0,0.0,0.0
Adrian Maulana,20,"chika, kinsky, yumi",0.0,0.0,0.0
Adrian Maulana,21,"kau, nagara, wira",0.0,0.0,0.0
Adrian Maulana,22,"fypシ, shopeehaul, fypviraltwitter",0.0,0.0,0.0
Adrian Maulana,23,"محمد, الله, سيدنا",0.0,0.0,0.0
Adrian Maulana,24,"baha, gus, tyasazuri",0.0,0.0,0.0
Adrian Maulana,25,"galaxys25, itsgalaxys25, samsungid",0.0,0.0,0.0
Adrian Maulana,26,"scarlett, whitening, angelista",0.0,0.0,0.0
Adrian Maulana,27,"iqbaal, ramadhan, dhiafakhri",0.0,0.0,0.0
Adrian Maulana,28,"kiw, malming, ngantuk",0.0,0.0,0.0
Adrian Maulana,29,"bawang, masukkan, gr",0.0,0.0,0.0
Adrian Maulana,30,"combipharid, hangestri, megawati",0.0,0.0,0.0
Adrian Maulana,31,"jet, lion, air",0.0,0.0,0.0
Adrian Maulana,32,"selaluadayangbaik, merryriana, orang",0.0,0.0,0.0
Adrian Maulana,33,"rian, fahardhi, tiktok",0.0,0.0,0.0
Adrian Maulana,34,"gak, nadanya, nyindir",0.0,0.0,0.0
Adrian Maulana,35,"dwnmemb_, dian, laura",0.0,0.0,0.0
Adrian Maulana,36,"__________________, ___luckyone, arabil__",0.0,0.0,0.0
Adrian Maulana,37,"telenovelena, mom, blm",0.0,0.0,0.0
Adrian Maulana,38,"jargon, kesuksesan, damn",0.0,0.0,0.0
Adrian Maulana,39,"mah, teu, kang",0.0,0.0,0.0
Adrian Maulana,40,"siauw, felix, skakmat",0.0,0.0,0.0
Adrian Maulana,41,"nescafe, produsen, lowongan",0.0,0.0,0.0
Adrian Maulana,42,"2017, polytron, global",0.0,0.0,0.0
Adrian Maulana,43,"bekti, ssefmun, indra",0.0,0.0,0.0
Adrian Maulana,44,"tp201, vivobook, meluncur",0.0,0.0,0.0
Adrian Maulana,45,"gideon, marcus, fernaldi",0.0,0.0,0.0
Adrian Maulana,46,"cha, eun, ambassador",0.0,0.0,0.0
Adrian Maulana,47,"axioo, diakui, asli",0.0,0.0,0.0
Adrian Maulana,48,"hammerifw, diadakan, februari",0.0,0.0,0.0
Adrian Maulana,49,"rauf, raden, radenrauf",0.0,0.0,0.0
Adrian Maulana,50,"qr, livin, kopi",0.0,0.0,0.0
Adrian Maulana,51,"australia, bekti, pindah",0.0,0.0,0.0
Adrian Maulana,52,"ampat, tambang, raja",0.0,0.0,0.0
Adrian Maulana,53,"tanyakanrl, hayuuuuukk, cewe",0.0,0.0,0.0
Adrian Maulana,54,"jodoh, hestek, pakein",0.0,0.0,0.0
Adrian Maulana,55,"posted, photo, just",0.0,0.0,0.0
Adrian Maulana,56,"officialcatcoin, catcoin, giveaway",0.0,0.0,0.0
Adrian Maulana,57,"metro_tv, mandiri, terbaik",0.0,0.0,0.0
Adrian Maulana,58,"goooo, umurnya, kmu",0.0,0.0,0.0
Backpacker Tampan,-1,"yg, indonesia, brand",0.939485547443231,0.888998281955719,0.8971696346998215
Backpacker Tampan,0,"the, and, to",0.8765075206756592,0.8547318379084269,0.9302605986595154
Backpacker Tampan,1,"diskon, brand, promo",0.8577064871788025,0.9281407371163368,0.0
Backpacker Tampan,2,"yg, ga, aja",0.9594021230936051,0.8513371567977103,0.8421699007352194
Backpacker Tampan,3,"chef, zahra, gozali",0.0,0.0,0.0
Backpacker Tampan,4,"dennysantoso, indonesia, tarikuang",0.0,0.8890718221664429,0.0
Backpacker Tampan,5,"habib, ustadz, ust",0.0,0.0,0.0
Backpacker Tampan,6,"de, la, su",0.9887712597846985,0.0,0.0
Backpacker Tampan,7,"gisella, anastasia, mulya",0.0,0.0,0.0
Backpacker Tampan,8,"award, penghargaan, best",0.0,0.0,0.0
Backpacker Tampan,9,"sibungbung, miawaug, jess",0.0,0.5125520825386047,0.0
Backpacker Tampan,10,"isyana, sarasvati, seno",0.0,0.0,0.0
Backpacker Tampan,11,"h7qvqkhavsqrqqjhzofei6hztazhmbbtrdlppwadngl, sol, bfrk23t4zbm963xpl7uvtyerywvwz1nav6mntkwkvbzq",0.0,0.0,0.0
Backpacker Tampan,12,"bernapas, rip, dewa",0.0,0.0,0.0
Backpacker Tampan,13,"高仿包包, 时尚, 衣服",0.6795105338096619,0.0,0.0
Backpacker Tampan,14,"ni, nak, tu",0.0,0.0,0.0
Backpacker Tampan,15,"btr, zuxxy, luxxy",0.0,0.0,0.0
Backpacker Tampan,16,"kh, nafis, cholil",0.0,0.0,0.0
Backpacker Tampan,17,"tingting, ayu, iki",0.0,0.0,0.6029323935508728
Backpacker Tampan,18,"dandhy_laksono, achehsultanate, proklamasi",0.0,0.0,0.0
Backpacker Tampan,19,"qrisbri, komitmenbri, bri",0.0,0.0,0.0
Backpacker Tampan,20,"chika, kinsky, yumi",0.0,0.0,0.0
Backpacker Tampan,21,"kau, nagara, wira",0.0,0.0,0.0
Backpacker Tampan,22,"fypシ, shopeehaul, fypviraltwitter",0.0,0.0,0.0
Backpacker Tampan,23,"محمد, الله, سيدنا",0.0,0.0,0.0
Backpacker Tampan,24,"baha, gus, tyasazuri",0.0,0.0,0.0
Backpacker Tampan,25,"galaxys25, itsgalaxys25, samsungid",0.0,0.0,0.0
Backpacker Tampan,26,"scarlett, whitening, angelista",0.0,0.0,0.0
Backpacker Tampan,27,"iqbaal, ramadhan, dhiafakhri",0.0,0.0,0.0
Backpacker Tampan,28,"kiw, malming, ngantuk",0.0,0.0,0.0
Backpacker Tampan,29,"bawang, masukkan, gr",0.0,0.0,0.0
Backpacker Tampan,30,"combipharid, hangestri, megawati",0.0,0.0,0.0
Backpacker Tampan,31,"jet, lion, air",0.0,0.0,0.0
Backpacker Tampan,32,"selaluadayangbaik, merryriana, orang",0.0,0.0,0.0
Backpacker Tampan,33,"rian, fahardhi, tiktok",0.0,0.0,0.0
Backpacker Tampan,34,"gak, nadanya, nyindir",0.0,0.0,0.0
Backpacker Tampan,35,"dwnmemb_, dian, laura",0.0,0.0,0.0
Backpacker Tampan,36,"__________________, ___luckyone, arabil__",0.0,0.7770413160324097,0.0
Backpacker Tampan,37,"telenovelena, mom, blm",0.0,0.0,0.0
Backpacker Tampan,38,"jargon, kesuksesan, damn",0.0,0.0,0.0
Backpacker Tampan,39,"mah, teu, kang",0.0,0.0,0.0
Backpacker Tampan,40,"siauw, felix, skakmat",0.0,0.0,0.0
Backpacker Tampan,41,"nescafe, produsen, lowongan",0.0,0.0,0.0
Backpacker Tampan,42,"2017, polytron, global",0.0,0.0,0.0
Backpacker Tampan,43,"bekti, ssefmun, indra",0.0,0.0,0.0
Backpacker Tampan,44,"tp201, vivobook, meluncur",0.0,0.0,0.0
Backpacker Tampan,45,"gideon, marcus, fernaldi",0.0,0.0,0.0
Backpacker Tampan,46,"cha, eun, ambassador",0.0,0.0,0.0
Backpacker Tampan,47,"axioo, diakui, asli",0.0,0.0,0.0
Backpacker Tampan,48,"hammerifw, diadakan, februari",0.0,0.0,0.0
Backpacker Tampan,49,"rauf, raden, radenrauf",0.0,0.0,0.0
Backpacker Tampan,50,"qr, livin, kopi",0.0,0.0,0.0
Backpacker Tampan,51,"australia, bekti, pindah",0.0,0.0,0.0
Backpacker Tampan,52,"ampat, tambang, raja",0.0,0.0,0.0
Backpacker Tampan,53,"tanyakanrl, hayuuuuukk, cewe",0.0,0.0,0.0
Backpacker Tampan,54,"jodoh, hestek, pakein",0.0,0.0,0.0
Backpacker Tampan,55,"posted, photo, just",0.0,0.0,0.0
Backpacker Tampan,56,"officialcatcoin, catcoin, giveaway",0.0,0.0,0.0
Backpacker Tampan,57,"metro_tv, mandiri, terbaik",0.0,0.0,0.0
Backpacker Tampan,58,"goooo, umurnya, kmu",0.0,0.0,0.0
Mira Lesmana,-1,"yg, indonesia, brand",0.9265865647792816,0.9189793173270889,0.8922461694792697
Mira Lesmana,0,"the, and, to",0.8948529422283172,0.8811677893002828,0.8440068960189819
Mira Lesmana,1,"diskon, brand, promo",0.9878140687942505,0.9665460661053658,0.0
Mira Lesmana,2,"yg, ga, aja",0.9825255751609803,0.8778696358203888,0.8070754408836365
Mira Lesmana,3,"chef, zahra, gozali",0.9203335285186768,0.9356353688240051,0.0
Mira Lesmana,4,"dennysantoso, indonesia, tarikuang",0.939237430691719,0.0,0.0
Mira Lesmana,5,"habib, ustadz, ust",0.0,0.0,0.0
Mira Lesmana,6,"de, la, su",0.0,0.0,0.0
Mira Lesmana,7,"gisella, anastasia, mulya",0.0,0.0,0.0
Mira Lesmana,8,"award, penghargaan, best",0.0,0.0,0.0
Mira Lesmana,9,"sibungbung, miawaug, jess",0.0,0.0,0.9992017149925232
Mira Lesmana,10,"isyana, sarasvati, seno",0.0,0.0,0.6541543006896973
Mira Lesmana,11,"h7qvqkhavsqrqqjhzofei6hztazhmbbtrdlppwadngl, sol, bfrk23t4zbm963xpl7uvtyerywvwz1nav6mntkwkvbzq",0.0,0.0,0.0
Mira Lesmana,12,"bernapas, rip, dewa",0.0,0.0,0.0
Mira Lesmana,13,"高仿包包, 时尚, 衣服",0.0,0.0,0.0
Mira Lesmana,14,"ni, nak, tu",0.0,0.0,0.0
Mira Lesmana,15,"btr, zuxxy, luxxy",0.0,0.0,0.0
Mira Lesmana,16,"kh, nafis, cholil",0.0,0.0,0.0
Mira Lesmana,17,"tingting, ayu, iki",0.9828439652919769,0.9652969241142273,0.0
Mira Lesmana,18,"dandhy_laksono, achehsultanate, proklamasi",0.0,0.0,0.0
Mira Lesmana,19,"qrisbri, komitmenbri, bri",0.0,0.0,0.0
Mira Lesmana,20,"chika, kinsky, yumi",0.0,0.0,0.0
Mira Lesmana,21,"kau, nagara, wira",0.0,0.8163533806800842,0.0
Mira Lesmana,22,"fypシ, shopeehaul, fypviraltwitter",0.0,0.0,0.0
Mira Lesmana,23,"محمد, الله, سيدنا",0.0,0.0,0.0
Mira Lesmana,24,"baha, gus, tyasazuri",0.0,0.0,0.0
Mira Lesmana,25,"galaxys25, itsgalaxys25, samsungid",0.0,0.0,0.0
Mira Lesmana,26,"scarlett, whitening, angelista",0.0,0.0,0.0
Mira Lesmana,27,"iqbaal, ramadhan, dhiafakhri",0.0,0.0,0.0
Mira Lesmana,28,"kiw, malming, ngantuk",0.0,0.0,0.0
Mira Lesmana,29,"bawang, masukkan, gr",0.0,0.0,0.0
Mira Lesmana,30,"combipharid, hangestri, megawati",0.0,0.0,0.0
Mira Lesmana,31,"jet, lion, air",0.0,0.0,0.0
Mira Lesmana,32,"selaluadayangbaik, merryriana, orang",0.0,0.0,0.0
Mira Lesmana,33,"rian, fahardhi, tiktok",0.0,0.0,0.0
Mira Lesmana,34,"gak, nadanya, nyindir",0.0,0.0,0.0
Mira Lesmana,35,"dwnmemb_, dian, laura",0.0,0.0,0.0
Mira Lesmana,36,"__________________, ___luckyone, arabil__",0.0,0.0,0.0
Mira Lesmana,37,"telenovelena, mom, blm",0.0,0.0,0.0
Mira Lesmana,38,"jargon, kesuksesan, damn",0.0,0.0,0.0
Mira Lesmana,39,"mah, teu, kang",0.0,0.0,0.0
Mira Lesmana,40,"siauw, felix, skakmat",0.0,0.0,0.0
Mira Lesmana,41,"nescafe, produsen, lowongan",0.0,0.0,0.0
Mira Lesmana,42,"2017, polytron, global",0.0,0.0,0.0
Mira Lesmana,43,"bekti, ssefmun, indra",0.0,0.0,0.0
Mira Lesmana,44,"tp201, vivobook, meluncur",0.0,0.0,0.0
Mira Lesmana,45,"gideon, marcus, fernaldi",0.0,0.0,0.0
Mira Lesmana,46,"cha, eun, ambassador",0.0,0.0,0.0
Mira Lesmana,47,"axioo, diakui, asli",0.0,0.0,0.0
Mira Lesmana,48,"hammerifw, diadakan, februari",0.0,0.0,0.0
Mira Lesmana,49,"rauf, raden, radenrauf",0.0,0.0,0.0
Mira Lesmana,50,"qr, livin, kopi",0.0,0.0,0.0
Mira Lesmana,51,"australia, bekti, pindah",0.0,0.0,0.0
Mira Lesmana,52,"ampat, tambang, raja",0.0,0.0,0.0
Mira Lesmana,53,"tanyakanrl, hayuuuuukk, cewe",0.0,0.0,0.0
Mira Lesmana,54,"jodoh, hestek, pakein",0.0,0.0,0.0
Mira Lesmana,55,"posted, photo, just",0.0,0.0,0.0
Mira Lesmana,56,"officialcatcoin, catcoin, giveaway",0.0,0.0,0.0
Mira Lesmana,57,"metro_tv, mandiri, terbaik",0.0,0.0,0.0
Mira Lesmana,58,"goooo, umurnya, kmu",0.0,0.0,0.0
Oki Setiana Dewi,-1,"yg, indonesia, brand",0.8487268686294556,0.9563418134399082,0.9971528649330139
Oki Setiana Dewi,0,"the, and, to",0.0,0.0,0.0
Oki Setiana Dewi,1,"diskon, brand, promo",0.9142529606819153,0.9974014083544414,0.0
Oki Setiana Dewi,2,"yg, ga, aja",0.0,0.9249426126480103,0.0
Oki Setiana Dewi,3,"chef, zahra, gozali",0.0,0.0,0.0
Oki Setiana Dewi,4,"dennysantoso, indonesia, tarikuang",0.6613311171531677,0.9987029433250427,0.0
Oki Setiana Dewi,5,"habib, ustadz, ust",0.0,0.0,0.0
Oki Setiana Dewi,6,"de, la, su",0.0,0.0,0.0
Oki Setiana Dewi,7,"gisella, anastasia, mulya",0.0,0.0,0.0
Oki Setiana Dewi,8,"award, penghargaan, best",0.0,0.0,0.0
Oki Setiana Dewi,9,"sibungbung, miawaug, jess",0.0,0.0,0.0
Oki Setiana Dewi,10,"isyana, sarasvati, seno",0.0,0.0,0.0
Oki Setiana Dewi,11,"h7qvqkhavsqrqqjhzofei6hztazhmbbtrdlppwadngl, sol, bfrk23t4zbm963xpl7uvtyerywvwz1nav6mntkwkvbzq",0.0,0.0,0.0
Oki Setiana Dewi,12,"bernapas, rip, dewa",0.0,0.0,0.0
Oki Setiana Dewi,13,"高仿包包, 时尚, 衣服",0.0,0.0,0.0
Oki Setiana Dewi,14,"ni, nak, tu",0.0,0.0,0.0
Oki Setiana Dewi,15,"btr, zuxxy, luxxy",0.0,0.0,0.0
Oki Setiana Dewi,16,"kh, nafis, cholil",0.0,0.0,0.0
Oki Setiana Dewi,17,"tingting, ayu, iki",0.0,0.0,0.0
Oki Setiana Dewi,18,"dandhy_laksono, achehsultanate, proklamasi",0.0,0.0,0.0
Oki Setiana Dewi,19,"qrisbri, komitmenbri, bri",0.0,0.0,0.0
Oki Setiana Dewi,20,"chika, kinsky, yumi",0.0,0.0,0.0
Oki Setiana Dewi,21,"kau, nagara, wira",0.0,0.0,0.0
Oki Setiana Dewi,22,"fypシ, shopeehaul, fypviraltwitter",0.0,0.0,0.0
Oki Setiana Dewi,23,"محمد, الله, سيدنا",0.0,0.0,0.0
Oki Setiana Dewi,24,"baha, gus, tyasazuri",0.0,0.0,0.0
Oki Setiana Dewi,25,"galaxys25, itsgalaxys25, samsungid",0.0,0.0,0.0
Oki Setiana Dewi,26,"scarlett, whitening, angelista",0.0,0.0,0.0
Oki Setiana Dewi,27,"iqbaal, ramadhan, dhiafakhri",0.0,0.0,0.0
Oki Setiana Dewi,28,"kiw, malming, ngantuk",0.9804850220680237,0.0,0.0
Oki Setiana Dewi,29,"bawang, masukkan, gr",0.0,0.0,0.0
Oki Setiana Dewi,30,"combipharid, hangestri, megawati",0.0,0.0,0.0
Oki Setiana Dewi,31,"jet, lion, air",0.0,0.0,0.0
Oki Setiana Dewi,32,"selaluadayangbaik, merryriana, orang",0.0,0.0,0.0
Oki Setiana Dewi,33,"rian, fahardhi, tiktok",0.0,0.0,0.0
Oki Setiana Dewi,34,"gak, nadanya, nyindir",0.0,0.0,0.0
Oki Setiana Dewi,35,"dwnmemb_, dian, laura",0.0,0.0,0.0
Oki Setiana Dewi,36,"__________________, ___luckyone, arabil__",0.0,0.0,0.0
Oki Setiana Dewi,37,"telenovelena, mom, blm",0.0,0.0,0.0
Oki Setiana Dewi,38,"jargon, kesuksesan, damn",0.0,0.0,0.0
Oki Setiana Dewi,39,"mah, teu, kang",0.0,0.0,0.0
Oki Setiana Dewi,40,"siauw, felix, skakmat",0.0,0.0,0.0
Oki Setiana Dewi,41,"nescafe, produsen, lowongan",0.0,0.0,0.0
Oki Setiana Dewi,42,"2017, polytron, global",0.0,0.0,0.0
Oki Setiana Dewi,43,"bekti, ssefmun, indra",0.0,0.0,0.0
Oki Setiana Dewi,44,"tp201, vivobook, meluncur",0.0,0.0,0.0
Oki Setiana Dewi,45,"gideon, marcus, fernaldi",0.0,0.0,0.0
Oki Setiana Dewi,46,"cha, eun, ambassador",0.0,0.0,0.0
Oki Setiana Dewi,47,"axioo, diakui, asli",0.0,0.0,0.0
Oki Setiana Dewi,48,"hammerifw, diadakan, februari",0.0,0.0,0.0
Oki Setiana Dewi,49,"rauf, raden, radenrauf",0.0,0.0,0.0
Oki Setiana Dewi,50,"qr, livin, kopi",0.0,0.0,0.0
Oki Setiana Dewi,51,"australia, bekti, pindah",0.0,0.0,0.0
Oki Setiana Dewi,52,"ampat, tambang, raja",0.0,0.0,0.0
Oki Setiana Dewi,53,"tanyakanrl, hayuuuuukk, cewe",0.0,0.0,0.0
Oki Setiana Dewi,54,"jodoh, hestek, pakein",0.0,0.0,0.0
Oki Setiana Dewi,55,"posted, photo, just",0.0,0.0,0.0
Oki Setiana Dewi,56,"officialcatcoin, catcoin, giveaway",0.0,0.0,0.0
Oki Setiana Dewi,57,"metro_tv, mandiri, terbaik",0.0,0.0,0.0
Oki Setiana Dewi,58,"goooo, umurnya, kmu",0.0,0.0,0.0
Jess no Limit,-1,"yg, indonesia, brand",0.8427523165941239,0.4080602824687958,0.8963562087579207
Jess no Limit,0,"the, and, to",0.8616266548633575,0.3406922166997736,0.8165413439273834
Jess no Limit,1,"diskon, brand, promo",0.8044357895851135,0.6253895248685565,0.8846048831939697
Jess no Limit,2,"yg, ga, aja",0.7553974986076355,0.2834468086560567,0.9986532926559448
Jess no Limit,3,"chef, zahra, gozali",0.0,0.0,0.0
Jess no Limit,4,"dennysantoso, indonesia, tarikuang",0.0,0.0,0.0
Jess no Limit,5,"habib, ustadz, ust",0.0,0.0,0.0
Jess no Limit,6,"de, la, su",0.0,0.0,0.0
Jess no Limit,7,"gisella, anastasia, mulya",0.0,0.0,0.0
Jess no Limit,8,"award, penghargaan, best",0.0,0.0,0.0
Jess no Limit,9,"sibungbung, miawaug, jess",0.8109904615318074,0.3442599293978318,0.895385916531086
Jess no Limit,10,"isyana, sarasvati, seno",0.0,0.0,0.0
Jess no Limit,11,"h7qvqkhavsqrqqjhzofei6hztazhmbbtrdlppwadngl, sol, bfrk23t4zbm963xpl7uvtyerywvwz1nav6mntkwkvbzq",0.9962292313575745,0.0,0.0
Jess no Limit,12,"bernapas, rip, dewa",0.0,0.0,0.0
Jess no Limit,13,"高仿包包, 时尚, 衣服",0.0,0.0,0.0
Jess no Limit,14,"ni, nak, tu",0.0,0.0,0.0
Jess no Limit,15,"btr, zuxxy, luxxy",0.0,0.0,0.0
Jess no Limit,16,"kh, nafis, cholil",0.0,0.0,0.0
Jess no Limit,17,"tingting, ayu, iki",0.0,0.0,0.0
Jess no Limit,18,"dandhy_laksono, achehsultanate, proklamasi",0.0,0.0,0.0
Jess no Limit,19,"qrisbri, komitmenbri, bri",0.0,0.0,0.0
Jess no Limit,20,"chika, kinsky, yumi",0.0,0.0,0.0
Jess no Limit,21,"kau, nagara, wira",0.0,0.0,0.0
Jess no Limit,22,"fypシ, shopeehaul, fypviraltwitter",0.0,0.0,0.0
Jess no Limit,23,"محمد, الله, سيدنا",0.0,0.5768118699391683,0.0
Jess no Limit,24,"baha, gus, tyasazuri",0.0,0.0,0.0
Jess no Limit,25,"galaxys25, itsgalaxys25, samsungid",0.0,0.0,0.0
Jess no Limit,26,"scarlett, whitening, angelista",0.0,0.0,0.0
Jess no Limit,27,"iqbaal, ramadhan, dhiafakhri",0.0,0.0,0.0
Jess no Limit,28,"kiw, malming, ngantuk",0.0,0.0,0.9989205598831177
Jess no Limit,29,"bawang, masukkan, gr",0.0,0.0,0.0
Jess no Limit,30,"combipharid, hangestri, megawati",0.0,0.0,0.0
Jess no Limit,31,"jet, lion, air",0.0,0.0,0.0
Jess no Limit,32,"selaluadayangbaik, merryriana, orang",0.0,0.0,0.0
Jess no Limit,33,"rian, fahardhi, tiktok",0.0,0.0,0.0
Jess no Limit,34,"gak, nadanya, nyindir",0.0,0.0,0.0
Jess no Limit,35,"dwnmemb_, dian, laura",0.0,0.0,0.0
Jess no Limit,36,"__________________, ___luckyone, arabil__",0.0,0.0,0.9957072734832764
Jess no Limit,37,"telenovelena, mom, blm",0.0,0.0,0.0
Jess no Limit,38,"jargon, kesuksesan, damn",0.0,0.0,0.0
Jess no Limit,39,"mah, teu, kang",0.0,0.0,0.0
Jess no Limit,40,"siauw, felix, skakmat",0.0,0.0,0.0
Jess no Limit,41,"nescafe, produsen, lowongan",0.0,0.0,0.0
Jess no Limit,42,"2017, polytron, global",0.0,0.0,0.0
Jess no Limit,43,"bekti, ssefmun, indra",0.0,0.0,0.0
Jess no Limit,44,"tp201, vivobook, meluncur",0.0,0.0,0.0
Jess no Limit,45,"gideon, marcus, fernaldi",0.0,0.0,0.0
Jess no Limit,46,"cha, eun, ambassador",0.0,0.8090065717697144,0.0
Jess no Limit,47,"axioo, diakui, asli",0.0,0.0,0.0
Jess no Limit,48,"hammerifw, diadakan, februari",0.0,0.0,0.0
Jess no Limit,49,"rauf, raden, radenrauf",0.0,0.0,0.0
Jess no Limit,50,"qr, livin, kopi",0.0,0.0,0.0
Jess no Limit,51,"australia, bekti, pindah",0.0,0.0,0.0
Jess no Limit,52,"ampat, tambang, raja",0.0,0.0,0.0
Jess no Limit,53,"tanyakanrl, hayuuuuukk, cewe",0.0,0.0,0.0
Jess no Limit,54,"jodoh, hestek, pakein",0.0,0.0,0.0
Jess no Limit,55,"posted, photo, just",0.0,0.0,0.0
Jess no Limit,56,"officialcatcoin, catcoin, giveaway",0.0,0.0,0.0
Jess no Limit,57,"metro_tv, mandiri, terbaik",0.0,0.0,0.0
Jess no Limit,58,"goooo, umurnya, kmu",0.0,0.0,0.0
Frost Diamond,-1,"yg, indonesia, brand",0.8337153762578964,0.6967317568404334,0.9465304215749105
Frost Diamond,0,"the, and, to",0.8783132144764288,0.5423617996275425,0.7434411883354187
Frost Diamond,1,"diskon, brand, promo",0.8877499103546143,0.8269173481634685,0.9548730254173279
Frost Diamond,2,"yg, ga, aja",0.0,0.9942941069602966,0.479899138212204
Frost Diamond,3,"chef, zahra, gozali",0.0,0.0,0.0
Frost Diamond,4,"dennysantoso, indonesia, tarikuang",0.0,0.0,0.0
Frost Diamond,5,"habib, ustadz, ust",0.0,0.0,0.0
Frost Diamond,6,"de, la, su",0.9897183477878571,0.5769902666409811,0.0
Frost Diamond,7,"gisella, anastasia, mulya",0.0,0.0,0.0
Frost Diamond,8,"award, penghargaan, best",0.0,0.0,0.0
Frost Diamond,9,"sibungbung, miawaug, jess",0.9642698764801025,0.0,0.0
Frost Diamond,10,"isyana, sarasvati, seno",0.0,0.0,0.0
Frost Diamond,11,"h7qvqkhavsqrqqjhzofei6hztazhmbbtrdlppwadngl, sol, bfrk23t4zbm963xpl7uvtyerywvwz1nav6mntkwkvbzq",0.0,0.0,0.0
Frost Diamond,12,"bernapas, rip, dewa",0.0,0.0,0.0
Frost Diamond,13,"高仿包包, 时尚, 衣服",0.9026310443878174,0.9262873828411102,0.0
Frost Diamond,14,"ni, nak, tu",0.0,0.0,0.0
Frost Diamond,15,"btr, zuxxy, luxxy",0.0,0.0,0.0
Frost Diamond,16,"kh, nafis, cholil",0.0,0.0,0.0
Frost Diamond,17,"tingting, ayu, iki",0.0,0.0,0.0
Frost Diamond,18,"dandhy_laksono, achehsultanate, proklamasi",0.0,0.0,0.0
Frost Diamond,19,"qrisbri, komitmenbri, bri",0.0,0.0,0.0
Frost Diamond,20,"chika, kinsky, yumi",0.0,0.0,0.0
Frost Diamond,21,"kau, nagara, wira",0.0,0.0,0.0
Frost Diamond,22,"fypシ, shopeehaul, fypviraltwitter",0.0,0.0,0.0
Frost Diamond,23,"محمد, الله, سيدنا",0.0,0.0,0.0
Frost Diamond,24,"baha, gus, tyasazuri",0.0,0.0,0.0
Frost Diamond,25,"galaxys25, itsgalaxys25, samsungid",0.0,0.0,0.0
Frost Diamond,26,"scarlett, whitening, angelista",0.0,0.0,0.0
Frost Diamond,27,"iqbaal, ramadhan, dhiafakhri",0.0,0.0,0.0
Frost Diamond,28,"kiw, malming, ngantuk",0.0,0.0,0.0
Frost Diamond,29,"bawang, masukkan, gr",0.0,0.0,0.0
Frost Diamond,30,"combipharid, hangestri, megawati",0.0,0.0,0.0
Frost Diamond,31,"jet, lion, air",0.0,0.0,0.0
Frost Diamond,32,"selaluadayangbaik, merryriana, orang",0.0,0.0,0.0
Frost Diamond,33,"rian, fahardhi, tiktok",0.0,0.0,0.0
Frost Diamond,34,"gak, nadanya, nyindir",0.0,0.0,0.0
Frost Diamond,35,"dwnmemb_, dian, laura",0.0,0.0,0.0
Frost Diamond,36,"__________________, ___luckyone, arabil__",0.0,0.0,0.0
Frost Diamond,37,"telenovelena, mom, blm",0.0,0.0,0.0
Frost Diamond,38,"jargon, kesuksesan, damn",0.0,0.0,0.0
Frost Diamond,39,"mah, teu, kang",0.0,0.0,0.0
Frost Diamond,40,"siauw, felix, skakmat",0.0,0.0,0.0
Frost Diamond,41,"nescafe, produsen, lowongan",0.0,0.0,0.0
Frost Diamond,42,"2017, polytron, global",0.0,0.0,0.0
Frost Diamond,43,"bekti, ssefmun, indra",0.0,0.0,0.0
Frost Diamond,44,"tp201, vivobook, meluncur",0.0,0.0,0.0
Frost Diamond,45,"gideon, marcus, fernaldi",0.0,0.0,0.0
