influencer_name,topic-1_influencer_positive,topic0_influencer_positive,topic1_influencer_positive,topic2_influencer_positive,topic3_influencer_positive,topic4_influencer_positive,topic5_influencer_positive,topic6_influencer_positive,topic7_influencer_positive,topic8_influencer_positive,topic9_influencer_positive,topic10_influencer_positive,topic11_influencer_positive,topic12_influencer_positive,topic13_influencer_positive,topic14_influencer_positive,topic15_influencer_positive,topic16_influencer_positive,topic17_influencer_positive,topic18_influencer_positive,topic19_influencer_positive,topic20_influencer_positive,topic21_influencer_positive,topic22_influencer_positive,topic23_influencer_positive,topic24_influencer_positive,topic25_influencer_positive,topic26_influencer_positive,topic27_influencer_positive,topic28_influencer_positive,topic29_influencer_positive,topic30_influencer_positive,topic31_influencer_positive,topic32_influencer_positive,topic33_influencer_positive,topic34_influencer_positive,topic35_influencer_positive,topic36_influencer_positive,topic37_influencer_positive,topic38_influencer_positive,topic39_influencer_positive,topic40_influencer_positive,topic41_influencer_positive,topic42_influencer_positive,topic43_influencer_positive,topic44_influencer_positive,topic45_influencer_positive,topic46_influencer_positive,topic47_influencer_positive,topic48_influencer_positive,topic49_influencer_positive,topic50_influencer_positive,topic51_influencer_positive,topic52_influencer_positive,topic53_influencer_positive,topic54_influencer_positive,topic55_influencer_positive,topic56_influencer_positive,topic57_influencer_positive,topic58_influencer_positive,topic-1_influencer_neutral,topic0_influencer_neutral,topic1_influencer_neutral,topic2_influencer_neutral,topic3_influencer_neutral,topic4_influencer_neutral,topic5_influencer_neutral,topic6_influencer_neutral,topic7_influencer_neutral,topic8_influencer_neutral,topic9_influencer_neutral,topic10_influencer_neutral,topic11_influencer_neutral,topic12_influencer_neutral,topic13_influencer_neutral,topic14_influencer_neutral,topic15_influencer_neutral,topic16_influencer_neutral,topic17_influencer_neutral,topic18_influencer_neutral,topic19_influencer_neutral,topic20_influencer_neutral,topic21_influencer_neutral,topic22_influencer_neutral,topic23_influencer_neutral,topic24_influencer_neutral,topic25_influencer_neutral,topic26_influencer_neutral,topic27_influencer_neutral,topic28_influencer_neutral,topic29_influencer_neutral,topic30_influencer_neutral,topic31_influencer_neutral,topic32_influencer_neutral,topic33_influencer_neutral,topic34_influencer_neutral,topic35_influencer_neutral,topic36_influencer_neutral,topic37_influencer_neutral,topic38_influencer_neutral,topic39_influencer_neutral,topic40_influencer_neutral,topic41_influencer_neutral,topic42_influencer_neutral,topic43_influencer_neutral,topic44_influencer_neutral,topic45_influencer_neutral,topic46_influencer_neutral,topic47_influencer_neutral,topic48_influencer_neutral,topic49_influencer_neutral,topic50_influencer_neutral,topic51_influencer_neutral,topic52_influencer_neutral,topic53_influencer_neutral,topic54_influencer_neutral,topic55_influencer_neutral,topic56_influencer_neutral,topic57_influencer_neutral,topic58_influencer_neutral,topic-1_influencer_negative,topic0_influencer_negative,topic1_influencer_negative,topic2_influencer_negative,topic3_influencer_negative,topic4_influencer_negative,topic5_influencer_negative,topic6_influencer_negative,topic7_influencer_negative,topic8_influencer_negative,topic9_influencer_negative,topic10_influencer_negative,topic11_influencer_negative,topic12_influencer_negative,topic13_influencer_negative,topic14_influencer_negative,topic15_influencer_negative,topic16_influencer_negative,topic17_influencer_negative,topic18_influencer_negative,topic19_influencer_negative,topic20_influencer_negative,topic21_influencer_negative,topic22_influencer_negative,topic23_influencer_negative,topic24_influencer_negative,topic25_influencer_negative,topic26_influencer_negative,topic27_influencer_negative,topic28_influencer_negative,topic29_influencer_negative,topic30_influencer_negative,topic31_influencer_negative,topic32_influencer_negative,topic33_influencer_negative,topic34_influencer_negative,topic35_influencer_negative,topic36_influencer_negative,topic37_influencer_negative,topic38_influencer_negative,topic39_influencer_negative,topic40_influencer_negative,topic41_influencer_negative,topic42_influencer_negative,topic43_influencer_negative,topic44_influencer_negative,topic45_influencer_negative,topic46_influencer_negative,topic47_influencer_negative,topic48_influencer_negative,topic49_influencer_negative,topic50_influencer_negative,topic51_influencer_negative,topic52_influencer_negative,topic53_influencer_negative,topic54_influencer_negative,topic55_influencer_negative,topic56_influencer_negative,topic57_influencer_negative,topic58_influencer_negative
greysia polii,0.8679849617183208,0.9848844210306803,0.0,0.0,0.9019464254379272,0.8616006970405579,0.0,0.6941646337509155,0.0,0.0,0.0,0.0,0.0,0.0,0.9865476489067078,0.0,0.0,0.0,0.5522001385688782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9103291573195622,0.6330160626343319,0.9180634990334511,0.982687458395958,0.99724809328715,0.9965355396270752,0.0,0.9983991980552673,0.998724639415741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9987273335456848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8692639561799856,0.8035626113414764,0.0,0.838936984539032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apriyani rahayu,0.8056339621543884,0.9040870666503906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974097518597619,0.9214223861694336,0.9977751276322774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
liliyana natsir,0.9399460554122925,0.7890246510505676,0.857975443204244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9610108557869407,0.9400656372308731,0.984183840061489,0.7357164025306702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9987789988517761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9975739256902174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9012394746144613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rio haryanto,0.9028927154011197,0.9122141798337301,0.9951169490814209,0.9826112389564514,0.0,0.955880880355835,0.0,0.0,0.0,0.9119433760643005,0.6980480353037516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947892427444458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9536003498804002,0.8152248813555791,0.9983782172203064,0.9367428719997406,0.9984953925013542,0.9267595360676447,0.0,0.0,0.0,0.9989467263221741,0.9972537159919739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9987975358963013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9033388048410416,0.0,0.0,0.0,0.0,0.0,0.0,0.914480322599411,0.8512153625488281,0.0,0.8815997640291849,0.0,0.9387017786502838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9334941506385803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5908355116844177,0.0,0.0,0.0,0.0,0.0,0.0
anthony ginting,0.90177655678529,0.8301794528961182,0.9877103865146637,0.79087895154953,0.0,0.0,0.0,0.9705083966255188,0.0,0.0,0.0,0.0,0.0,0.0,0.49860313534736633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9116160146525649,0.818555311723189,0.9920385897159576,0.9837939143180847,0.8588988102972508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8104455471038818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9106069803237915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9971659779548645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8889370915435609,0.7670073747634888,0.0,0.9747824470202128,0.9634311199188232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8843095302581787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jonatan christie,0.8401123732328415,0.9766049683094025,0.5294283032417297,0.7065444588661194,0.0,0.9891630411148071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8638285795847574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709703179148884,0.9322400178228106,0.9788693598023167,0.9947351217269897,0.9746813228789796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9956296682357788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9532027939955393,0.0,0.0,0.9599882960319519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kevin sanjaya,0.9374753971894582,0.6033845394849777,0.9450976550579071,0.9798974394798279,0.0,0.9924315214157104,0.0,0.0,0.0,0.0,0.0,0.0,0.9590026140213013,0.0,0.0,0.0,0.0,0.0,0.9745383858680725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9710546009815656,0.9520847889093252,0.989076241850853,0.9098502546548843,0.997628927230835,0.9974220991134644,0.0,0.0,0.0,0.0,0.9975084066390991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.958087757229805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9602902910926125,0.5763533711433411,0.6292359828948975,0.8714525997638702,0.0,0.7014375329017639,0.0,0.0,0.0,0.0,0.8687065243721008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955818057060242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marcus gideon,0.8996228736180526,0.8978332485471453,0.9018073081970215,0.0,0.0,0.0,0.0,0.9103102385997772,0.0,0.0,0.9738880395889282,0.0,0.0,0.0,0.0,0.564594566822052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5716854298816008,0.6095714196562767,0.7285378890879014,0.3791196793317795,0.8314731021722158,0.0,0.9984488487243652,0.766614556312561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6741634607315063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6559893488883972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230011039310031,0.8080152760852467,0.0,0.9989039897918701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9966694712638855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rizki amelia,0.9383426952362061,0.9176103296103301,0.7642106339335442,0.6829649209976196,0.0,0.9978061318397522,0.0,0.0,0.0,0.0,0.0,0.0,0.9088490804036459,0.0,0.0,0.0,0.0,0.0,0.922703742980957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991818070411682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891429543495178,0.0,0.0,0.8614089527855748,0.5311560460499355,0.8159569632261992,0.0,0.0,0.0,0.0,0.988964319229126,0.0,0.0,0.9762528538703918,0.0,0.846403956413269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9474270105361938,0.0,0.0,0.8386921149033767,0.84301272365782,0.7789996713399887,0.8728094935417176,0.0,0.9852288365364075,0.9989132881164551,0.0,0.0,0.0,0.0,0.0,0.0,0.929017186164856,0.0,0.9869160652160645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eko yuli irawan,0.8873486253950331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9842478978633881,0.977220892906189,0.8824693461259207,0.7580173313617706,0.9985367804765701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
diananda choirunisa,0.9356383398959511,0.8968398896130648,0.8801718652248383,0.9878194332122803,0.9863601922988892,0.0,0.0,0.9750713765621185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.963242404990726,0.9533140526877509,0.9848965155450922,0.882107600569725,0.984685142250622,0.859476367632548,0.0,0.8091780543327332,0.997579038143158,0.0,0.0,0.0,0.0,0.0,0.0,0.9923979640007019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931812435388565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
indra sjafri,0.7771495315763686,0.9316707849502563,0.9746273458003998,0.8818608045578002,0.0,0.9954283237457275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7975030072399827,0.8787114500999451,0.9970712235995701,0.7370208452145258,0.9136412123387511,0.9973209500312805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974623918533325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.958043772727251,0.9037725329399109,0.0,0.8710057497024536,0.8296106576919555,0.7364445328712463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9940333962440491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wahyu nayaka,0.8818938334782919,0.7693126797676086,0.8636819124221802,0.957943320274353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4982379376888275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.966605177292457,0.9980711340904236,0.9671831707159678,0.91774582862854,0.9985577662785848,0.0,0.0,0.0,0.0,0.0,0.6808854341506958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9101526737213135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090353101491928,0.0,0.9838520884513855,0.9555694460868835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ahsan hendra,0.9341926362779406,0.9028834917328574,0.9799638390541077,0.947756963116782,0.8798510432243347,0.0,0.8409048914909363,0.0,0.0,0.0,0.0,0.9946607947349548,0.0,0.0,0.7285885214805603,0.9853635430335999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7547727227210999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9058495644600161,0.87682158606393,0.995868581533432,0.8895941717284066,0.965193811390135,0.0,0.0,0.0,0.0,0.0,0.0,0.9770098924636841,0.0,0.0,0.0,0.975999504327774,0.0,0.0,0.9952072501182556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8932553949179473,0.8886107206344604,0.0,0.8948863595724106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9947264194488525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
